model,batch_size,sequence_length,result
mBART_large,1,8,0.0147
mBART_large,1,16,0.0155
mBART_large,1,32,0.0173
mBART_large,1,64,0.0161
mBART_large,1,128,0.0181
mBART_large,1,256,0.0237
mBART_large,1,512,0.0347
mBART_large,2,1,0.0122
mBART_large,2,2,0.0144
mBART_large,2,4,0.0148
mBART_large,2,8,0.0156
mBART_large,2,16,0.0174
mBART_large,2,32,0.0162
mBART_large,2,64,0.0180
mBART_large,2,128,0.0222
mBART_large,2,256,0.0340
mBART_large,2,512,0.0626
mBART_large,4,1,0.0127
mBART_large,4,2,0.0150
mBART_large,4,4,0.0156
mBART_large,4,8,0.0172
mBART_large,4,16,0.0160
mBART_large,4,32,0.0180
mBART_large,4,64,0.0222
mBART_large,4,128,0.0333
mBART_large,4,256,0.0572
mBART_large,4,512,0.1163
mBART_large,8,1,0.0131
mBART_large,8,2,0.0154
mBART_large,8,4,0.0174
mBART_large,8,8,0.0160
mBART_large,8,16,0.0180
mBART_large,8,32,0.0223
mBART_large,8,64,0.0329
mBART_large,8,128,0.0575
mBART_large,8,256,0.1094
mBART_large,8,512,0.2297
mBART_large,16,1,0.0138
mBART_large,16,2,0.0172
mBART_large,16,4,0.0160
mBART_large,16,8,0.0179
mBART_large,16,16,0.0222
mBART_large,16,32,0.0331
mBART_large,16,64,0.0553
mBART_large,16,128,0.1070
mBART_large,16,256,0.2158
mBART_large,16,512,0.4508
mBART_large,32,1,0.0158
mBART_large,32,2,0.0160
mBART_large,32,4,0.0178
mBART_large,32,8,0.0221
mBART_large,32,16,0.0330
mBART_large,32,32,0.0549
mBART_large,32,64,0.1047
mBART_large,32,128,0.2115
mBART_large,32,256,0.4264
mBART_large,32,512,0.8978
